account,amount
22LiNCKxce41U5k23bsfjE3pUjeaZPWQCwVoJYB6URpFPLQJ,0.639
23sryrVphD8ivhqL3pKoNXktF3WernnfAANRYTwGd8SH3oD2,0.638
24q2xEgG9jYjzPJLAkhP4KJfS2onmVCAeUhWvswBs8drGyWQ,0.638
zymDeLCKBRrdNBMaJrnUs13JCbYbGnNxfBP3kkHvvpnaobr,0.638
24WNDN2k2F1z6wjK5Sgmb3htpZy2PyGHkNtNYAdgWQDft2RV,0.638
23meoVCqt6QL45RkJjrauCSE4g114oA4WrGDd25sLeFe6K3K,0.636
23UNVNrTRAoRrRzo4AawNb2EEUrQDRWsSq9jwrnexaqSN1DR,0.635
23YPZQUZMfQxpKWaUmYYKY4ZT4gQVnDj8sTbm9Rhw6Yp8ysG,0.635
23Nj23xATgsNF2vJG8mf9QMXwssjvvWri6M1HoB1RiQYGGre,0.634
23HLH7oS6DtxmP6zaPuk7398GZhJhAKC15ctQabR4KVsA88M,0.632
229eaGUi1NVJtyPQUiVJMJLioGG6qpn7KUjSxAaYT5eALjv7,0.631
22xWX6KistbTK14n4cEcGhyRw2fdJ92sMAdHB9PpcHZ2uPQY,0.63
24xN5YUqB6MWgVcwS9n4WNiAuY4ynrYXjpFvXJXSZWGvenPh,0.63
23QgXUyNagAYAXYDMhoFfyP2wy5anPy9ZsJTKEpRLfwsvMn5,0.629
24mLXBYBTmb1UvuYjmkk4UvXHeqQatXsET7jjwourvweovrL,0.629
22949WasSJ115vnSUytbByftYHDQk1TFeg8iJwzeiWz325Rq,0.628
243VexKBH9vLWqNEkXuBsW6Qh4Aux7fXQw2AVtPKtmTETHB4,0.627
24MXkQKT9jv3Ry9D8VU4nq97NAHiPRkBKyBqzLX3jvyXVrCd,0.626
25mXesy3CSfX7NujfqGjWyqT9KhY6KiD1HWwRx1vUQTgmdv9,0.626
22ZYgSkSizV9B21VoqPgKnZ86a5v4ZGMYCQU6g9K3jSixSnp,0.626
21HzpQFxJPgMivenH3axfbCMd5R9c7KViTs9PDrbrqHq6KiW,0.625
24B8fHiVyf5JsgNVzLN9euNH4F6x6FVjMKmUDVV8rNFiTzPW,0.625
23BWTBu5TTbqXcvzoC2kpXsjRm9Co12uVTfb9eS9DvcRCmm7,0.625
zt87mFqdc7XL2YGnn3RZiG8LENEi682eouY2uPnCkvNpMgU,0.624
26MXQcQkdPJvMt1QenEcGdB7pUaXqMMfhcToWpQArJZFMzgR,0.623
22myxbQyktmF2qjjHu5XDcdXiLJ5SXXNkpsfWMU2fgh3mvE8,0.623
22RxF2sai1FmoFfS8zYd8PAFxmeZh7rsvqB3whwKf3gHB6K5,0.623
2599cLJjEndfbHWNpSttCifcnsdJm619KKLQWdYP7bxnsR1A,0.623
25Pz15Bg6pgGwRLU2nHA4W71kBtJ4hf5UmKXdNogjrw42MAB,0.623
25pQu6fA6rUJhQtmZeYeYvLHtHhY3KWMSS1pgwaPzpZGiJkM,0.622
24WcpHegv9TDGiCsy2LmtGPuCqv8jduL3y89NScSt3F8maMV,0.621
211qghcRWzXwcprKoj3uxaDASnijPU4cm1WfqtnXgTahHD2Y,0.62
21PVmkKvB7qZQVJo5km5eFrMvZeQupY7vZWgp72BaiTZtuUg,0.618
22s19M3FXY6ofMR9Mh45rK6kcx9usgzW94tz49de4vGKTtYH,0.617
25KMBFm22BowShic3WHNvuYPQG4XwToMaf2U7ZdjLTHX9bF6,0.617
25zdNiUGn5QbSQHpVQ5FKphxrimW1m9b5PxTDoLXPXCAqHoB,0.616
25Th7KbEFb1qf3vCx7WjdMV6PyhmSghpWi3VBNCVL3SSN9kh,0.616
23T6Nb7xHiBq5bTkBrVu377FgUo9xh3eTaNFPG9jywW628Nr,0.615
24eWPTKHjjnXET7nCZpBPZCnccCi9tUNgHEfP1S8qbfJ81xC,0.614
21ciHPFH2tYAbBrxGtQfU9RVDUDnFofwG4Y9DAYPDjL5LkyT,0.613
23HAr1qjWbQs3WNAQNz1vpicQY5byEe2951ZV32azAu6wbBE,0.613
22LKf5KpTiqZYMKnSg5QJ5FySL35vrJAG1f2QNVv7QxmNWEY,0.613
26Sydisc42YffRpbXRTSwimcyKc4Jd8UytQpknAnoFsJGUbV,0.612
24uvUVGF8pDDwQmApS3YyxtMgvXoTkHoSxL15FQVZ1yU55CE,0.612
23TkCwTwrCVugQf8oT4JThhheUBAShETStL9YaifdP1hfe2e,0.612
24pSaSTiU5AnwLXwoPTT6BYNAtRtbkTybJQqRcvvjkjuTWgp,0.611
256e9xsxbZC7yhh7zXnzumjrcaBH3BnFAZJofigVLkrcJtVA,0.611
23QYcA8JD5SRyVCqDo6UDRA2GtHfPyUfBZxvLXJ4fAsdxnbW,0.61
22WaYVSgU2v4QVtBbgaByfKhXodoApK3oFYEg47TDtj2SCC4,0.61
24mkCiXDNdr9iWgppgAhCD64gVsQAJ7wiChL8aqe1vtD5d61,0.609
22Ep9JBTs5pn1BMttvBUA8cjqpJeyxeP2LfWicwJ5EoSkxU2,0.607
22k13qMBfYN9SAqoFyk77KAxb27Gx8zLFxguYhQUpxPAY88S,0.607
266ERbYVHiBaajbTyW3EDDTr7BAaMABQz5hw2fpidnZLsiSd,0.607
21NvBCqZoQArwXCGQPgMyiC3NaoTpYx53XRK8fcySjqbShiY,0.607
23F1axmagA8hgUD9wtn7U6jt4A96JbL2DWqJxZLnCJsCgu4i,0.607
24GcDY6FuSZey93PQK7ajHkziJ4DuDXYy4Kv15hhPPs5FyQw,0.607
26a2crsYz9WJxAyKMV4TfPrvUVn9rijqMfuiCuxQAk1Y1hYy,0.607
22cKbBnMLvDXWuykXVP2RmzrbtV3gjJVUct3h8oUzywZMqBw,0.606
26PyF3qfk6sQbEAgELrDxuTht9XzT97hHCZiyA4JyiXw9cz4,0.606
23TXdqzXPbZGByFT2U8JxDMs6i7CB9YiHs2mr5dSizMvXgtn,0.606
25ahLYixK1GDiYEhGXfnHoyfh4mGyyW1EaRzuCoVjmXJ2q4h,0.606
24dPvAn1QRD7v9iPTix3NHJbVmzePq6bdJsNB6K7yn1RmPx5,0.605
22HThU7Am4Yvr7ifBZLcQjzT1AwDZ8YAsqirAwQU954P86WH,0.605
21ec5gji71RRkWiXhJBTwVxo5xBwRH3ratUXy4hgRuzADHuA,0.604
25ENbzdjHL9BNvmcAY6ADQtKg25FLVYafsV9aYyifEB6Nkdh,0.604
26TBpdbmnzhZLEbN2uCZgXsDycWyJZrMWva5UEVVMoQCgDKS,0.604
241ej72BTdqFbGiccPPFFAB3Bx5HgfAzvLpDZXR77614wHwn,0.604
24EJkN3XZCdLnPsF1eLzQKeZ6J34fxVtD3WPQL4tNv6S4EEm,0.603
25fnXsJVSUpF8TbK6a5r9rRB1ZjTDf3eGAyaLkLfbgE8qKx4,0.603
221uV7h2Xb2msDVWFEHjjvZi25HCm4YEbrSwLG8FjrCj9DLT,0.602
25dqbkrUdpSENjySW3D9zaa7uU4bQe5p2XDfgr77d5yeFuBh,0.602
22Rzv8iVoXiT6nzsZbTr9ndwDamwkiP71LRPok9XzosAyh8v,0.601
25Aniz2PxWBY4VSXdV7xCppreFKZuuzdqUa1UXFBbGdtPqjQ,0.601
24hArKzwDFLNa52otrr7m8o3y1hBCittBZiE98cAt2kcNbhc,0.6
21yUzxEFJv75koKCcDEgxicBnxbKtwvMzz7PoawqENfwghHB,0.6
248vkTUe6hsRFqBQFu3TC7Q83Ndjc6o8nmobc2zdduQtSjiN,0.6
21hRk5F5tU2RPLqtFRe3akvnopLfb4m5bcwifhDbdENKr9Gf,0.599
24pNokHyDRDfXCGSWcR2sT25TSdiWerq5rcY8RPYUR8dQqFd,0.599
26G1ys1zNLTod2FeXazgqvoyq6UiXizVy33ezJazCKXaoD4q,0.599
24mNXDYvkaYLXg4szY4FrvXCHZNPkhJMZykp6XFfBgDSFWgh,0.598
24scAWDMBMFYHCRNgXstqkFgFLH926feKbQFiYnCbkLYqknE,0.597
25YjRhhxuHXZsdW7eAGHHANzmuL7K21CKjnE3UevwD2tmbP9,0.597
268cd9M5ikfRX51QUgiBr8KNn8Xbr8HcLChZV7qYDqQLq2WA,0.596
24Qgo6A9uAPJtfWXW1TjdU5apcA2PbHQe4E9EVGZ9fc6Tq7p,0.596
23YKMVMHoJLBo9zG5njk4CVePBQKmXyLx5xpWSHxh5KLE2Se,0.596
249GxeNut4bbzPztSy8RQGtE4ThQ7aF8ox5bXa3GQSjBSFuW,0.594
2442apDJWt2ui64dqM9NXPYrj5BcncNWUg9erUq8SocqpKW6,0.594
zyPy1DTkm1ec42hHMDE3tUWuDsufhkdDS4gtgwWVhLqjGYs,0.594
25TDyyrW3QDiFJ6ShG7vjb7zPF192MxBvu2ZP3qNNpA8MfJp,0.594
25Vij9XChvXdgbUZRuXd6srWJL3HUJ57XZY5PHkYiZcEdaYR,0.594
2611ia26uQ5n6S4ykeh4eBPqLbrcFun8ZeWQLENoFkqWDLzb,0.593
22LBfF5ydT2cWm5SyA3mTxf8kULGgtm3RWGckVN4CJmdovNW,0.593
23KW7fqPrsjp3pEqEmq1Qh6tHbfk73NnvbZmS1GwUmyD9CMb,0.592
22xetpXWXsG6wneNB1SZQ4fGc3n5KJis1SLuBP8erKKBxo2v,0.592
24TzBptccuKqbE95BCMgXJbqigjwUk6MWEHF3ZRrWiRKza1h,0.591
2613bjBGLouxrUpYkNPnoC7EB4mSFbvvx6C1GkmGGwzh8vs7,0.59
24xB8JjrsTX7aTS2pesVCAEnAe7fnArQiJVUTmFTGbnVxj9g,0.59
23hEet1AGqseRXo3Q7juwPdoeFXEKdAVtrsk1rD4mVpispRy,0.589
23sg5JbrN53nTS5mYUMGBR8bFXWwYYf7SoJnuYncWcGbhHe2,0.589
26De2ub5PXGLg9fhKMhHNnb35nip5YpFv4JbXkYN9gZRwR1N,0.588
25XjMQNKsmcJZ3qQfc87dKkgv7vuVVJ7Rg3rcFngo8ncW2Hi,0.588
25gkst2nUfiU5tHAd5E8HybG9TNfiJ3TY9VdN2VqmoRCHyX6,0.587
21a2YwmddoY5w8CmoDfsiXhUddRP1GZi5kAZ26zoAcZjmdt4,0.587
26VR1HjMDChCYyZge4PB7tXfqo58Gv8W5ohbF8ronQAPrDYm,0.585
23WuTVeAytgh3iBNZ9c8x1y8vm9KNZGxtZXj28m5QKVy6GZs,0.585
23YYcWVCgmUVAi5NcroBwLNBqjAaEaG32AAGSbw2QjjXozwx,0.584
25NK9tYXZmq5vKsY3Q5WWno5qRArcvPW2JfBFRk1XTYYMS2h,0.584
23p4DjrNdLTWbANKAkxK2Ugvj7b9LpS5Cy7N3xn1kQFopNCg,0.584
22R4UEF6HL27wJ274fTDf7dYvVUXBU4sGts91WGABoANmwLs,0.582
22TaWQgp8c628TzoJ9LEWGi63DMq3SCcZF8Xovuq1FhCydBE,0.582
255ZUL6yjNrMgSoyxKdX1XjJS6DqkptghqXyZCCYjGWoYFQk,0.582
238pTSCSMaZuNJgy8acriLdVys8EoUaYhWtXKxXzc5uWh4s3,0.582
22k4B5MD4na9DWA14ES1qK985nNijobY2iaTY2ax43wHF9Nv,0.581
22ndkJMirnk3GNm3PhYnBvpjVSiR3qyNKLsNWJRcjX8juGB9,0.581
23c243sqWzuC4AbXgsuALu8Pm4L1WdXDyjqx8xZgn82FFyqE,0.581
263BxTsqC6FoWLqTGAQHAxZVyyQAfwomKqHAqviywvFr12tv,0.58
24mccXySdUXTEDhCkAFk3LaS2NG7GsLyYxYU9tghxH6qqBoh,0.58
24BHMxQoY4SWweJ5iDtwSMXPLwXArfhAnBLZerUeEbpMdyPV,0.58
21UA141ZLhRR6uUThjXEMJA67AqmHCAhU9zFFEczkQXDrAKi,0.58
231nyiNycYNr7W4xsuMRYGSsXyhwA5KF3CooparAq5bHFivF,0.58
22ZvnrbRabemfo4jLwjgEBoSKdPMXtBsb3L4SVKccaq7jJua,0.579
22ZhN5nU7MvoAmCvCJuT4dVs5Zi5hQzjpB1XfXuppN5UqsSd,0.579
26bEmtikL3mLWMkaWVBoQ5LzQk7DK3adBA4kMbq1dxEXc4uX,0.579
22F77frqRAmUGN4We2r8m9X1cchvTbkJREShj7xifw8DqYQd,0.579
24wxRcks4Ryq7wfKDjGKAbb6cAbwopnjEaGoA1Tvg9kSWvVe,0.578
239mzkRZaK8jv2PvGSfifhK5RxTg69x5jk8w1Am7DMtoiP3d,0.578
23bE5kZ4nRpwm9j1yjBqvNrM7CfbqvAy5tNtEAUP52quZCS8,0.578
24joftFxd4qE8vkPh9Ghfei9qd5aJW8jGKmy4739VEh5FKfj,0.578
23scfBn3aNH7m6BSJy5jSzXYm2MAkdFXRhfHmKLWFUKUvvLU,0.577
26QMtecyC2xiZogavR4jUe4DAXekxGw7NbMweeUm2hAcpBse,0.576
23Nhaa53xxaQEAhKZoHAS1MiMk42eLYPxQe7qtCwar2zCNjv,0.576
25gBzdTM21PbxAGEQ5XnGkpCWijb9RLV4B6DLmX4KfJnguSV,0.576
21Ez9gKK3SVNMrwzu2JcQubDd25vnZsFTbWuwyUeozjci3e9,0.575
21LWJavczcFDVUdotgMuvHXTmMLVqh3oAGLywh72Wmo5eUVb,0.575
226aPtUMuCXMyNaJDVH4S3NE6PCUzk61T5fNVveYCM4C4MFy,0.575
212gG95eQFLFE7BHMQhN2m7fKWfE55kz6aeNFsAUjAu9ZioP,0.575
22dBgXxVAEm1E8VE4H5heRjAw9V9dJUXR3TnNsSZ1a5TmZYH,0.574
231NGBpssp6KXAFYMErxMnG8EQC1xjW3jdm5BtdY5setWG5u,0.572
22sw6zUdomEiTYDcDYwpgtTe7sW7xh8XgNfhfxyjHxkCzEqb,0.571
21sdN12is5jAcbANh64q4YfRSzDVwDRyYsfEXu1kXY7AEpgk,0.571
25Dco9YU4d8fusERxeEKmxXynicRXTpgpmbEAprqBxsWm45y,0.57
25xGnLw4cVN1TSUViLKCYb1SQ2eGQYhBSnRkm8WAuNTvCmeH,0.568
21P5gXAovtZcAbRQgqTy5yZr63HNJUxpezWqHpmJFtsdcorS,0.568
24E6rA3bWVSkScJKr1LJmNQFgCmyWeV7MK4HrT1RSNfsZqtD,0.567
23EeVcCZXgurJ3u9DRvogV445MotnkfJjapDVBjCqAA9ZFoy,0.566
22CK2bFuxCRs4sN1N2VbuiWe65bsACznB5i57ahaNc3YUteV,0.566
23KCqitJSqeHGnGVh8be9Lbh5iS6MeAYwRyiBxTvSpqFDs39,0.565
21Wd7LxvP2XVvQDxxLuSJXRuoPiF88YnbecYgvoxC1GtZ846,0.563
23gGMCzqeCnU6rKCpEm2YpwxF27DpsC3Dd175cCKKtpygCry,0.562
21Lhtxk7TgYkMvwWDD8bFAzbsRfNYbKMqJbqefHHXcHEJkwZ,0.562
21RK7MqmcPovGCign5J9kveYwFU1byQiaKbYapha5FouUgwc,0.562
25ugTJHjJ3vPZtpr7BULGVbUv1bZ2d4XkvhZuVuT4FuJjsZn,0.561
227PQwL9VwncgCjWS6HHMjiuZTzzx9kb2MbSFRJcFMhQQk1X,0.56
2512oeQwqKuwSeRP6ysGzgLm5kDWfLfaZ25tfc8a142ESuBa,0.56
23jLi3DFJb8xJP4rWqSuhH7tDZdYArW5N568wwFuM7cKx6Ht,0.56
21UMQwc5Sbr13EzREubUTz3Ym5AqWoYhQtQHK75fAdztoYFB,0.559
24gQmdhrTKCSnp1qR1vtQ5azgtTTmmSyzxg2EEytRd256ugL,0.559
zyubWyUb8DMcEgSXAUmwfPDbs9HkrXiaFaFG636MTH8Sx6Z,0.559
26Jzn6dDcSEKUkP7TLZQEfkHQHhqAVzGMUV8R6tc5fY9FVPP,0.558
24QJ4cMJYCokTTv3FFTaAgcjfwF2s4kMjykryUfpHz57NMa9,0.558
25iS4cij7oBkYGeFUxjcbkjyTrGnicULmDX6848ZofQ2fh8U,0.557
24x63i2btGyHtbP79LkH4E6Lr5f2b5nN9VcHLXAQUkxGsHCk,0.556
22ALG26YB4x1Mxbc5cGWnJxJLkfAm9kMUqWeAp2SgSA7xbCK,0.556
23h8QJtCY1wgmBEw1hicS4JcNk5LcmKSMgYydXyeoAh6YfvN,0.556
268G4ZZtd1fr5FcmNb1Rixg782drh6gRvYVGU5C22WFhGfHz,0.555
22szTezFsrRVZLw2sh3woj7J46judrrU9rUKYZ4HbhPLYCcW,0.553
21vDdFSy52cRpRAaUTPwWCQDzsnYj39eiuBb2jzRRxX5aMKJ,0.553
26T2sCh6xjJ5Qg1ot4By3fZCiLZ5EyZbWNfqxsA1x5Cq2Loc,0.553
25wbgdJeveBQxm27sRGt5xJ75KTzff2oJfoB9D4bHZsQ2T4R,0.553
21xYsizcVtJHcZX5M5Rsgb4NgroN8crJHEG4hsm2hUPvAEzX,0.552
24ukLvPEdcPeaTT63BLyoETnyiMWLGXCKpNdaxPgeMXUj4iN,0.551
22vWTEYCECnAhYCYWgkPHPCgwXqXPY5N79AvLk4EqptnYGCZ,0.551
21ZuT8Ep1zov4gEjpCFznKrzQ2KKCQ7yMk1LdMru4f3nK9ex,0.55
25EF732RdAj7tk2u8JcushpezzT33AzwyypGsuZXmAx6FP7L,0.549
25gPZa4QHB1kCRm6LnZnJF4yLx4FTfzZ3H2HBUqBMYGe135u,0.549
22H6dFtRiokv8dYsEHevUx9QJhdChict5KnXZJnkD59hXq9q,0.549
24ayEge6R2vrtvGLjdiumYtB6r2wagQiHXgFznnnECTrZJt7,0.549
24WAQAVZ3T2ekd8fgtTWLddsY6HCEzAmHF9Yx9eY6DxWkWWn,0.547
24VqLRxatt6MH92dVuVUUoAMKkgQofvyyVZjAr1snnrMZxBb,0.547
214CBeyMSKdMXvwRJBchvnPu94ADusFeEPgE7ebkAB5TvK8F,0.547
26YB9TGGvRzHNKV8APbRLNRxzfNu1qPCZ951tbh6XeRy1Mv5,0.547
22qVtJcy4D6VavyHsmzpzQwHRqSHWZK1w5gaMk7dcaaEPywh,0.547
21k5WUwB2L3LT6nQf4Q3239kfmMMoGfrqst1sjowoXDmoMzy,0.546
249D7HuCLffsm9ZVnKVaM5Mneg4SDBxgpohyKQGxNQHxrFPY,0.545
22e6cQaaCgFpxJz6QA3KutQ29Yr5yhUbvTghJEAwKJMNqar4,0.543
23pq2DpU15vG5VgENhSaRjKBijwR7LAj7QFyEeLXgRnn4th7,0.543
217ycD1wBr1T1RhAomEi1eKKd1vNq4WLhBbY7gDbRk7D7FFA,0.543
21t1tFMjMcRsxsUGEdG2esRdn5akeAdherbFZNeRF2vXoMKH,0.543
22jqyg21Axg94x7jiVeUHJYo3XqSqZha96Xf1ixyknEHxAtN,0.542
21uv81TV1DP6Ncqka7Lj7jwKw7tEeCNbuvWMmjNap4N4prLU,0.541
23x6fnpUMQKsSHGoXciZiNeXJ24sVmyx8Hqu4WYfx74PNN3h,0.54
24RDBGC1RJT1d7b9pbXZ73AmA3uAueszivaLKymQA6ECqJnJ,0.54
23eBocV6fSqJ9f54aEyX5ey5nuqReeq359DQgRZbVxoaYxjP,0.54
22nSbnAuqLpDczDqqq8hEMU8SSkhHBBtnR3x3Rgu6igm3Cf3,0.539
26E4UQKJai5Z4FTLivCT95hr41ShZDRDdEbyYRzZ4zvQHxpo,0.538
26ain9ZP32aWeU7tcejMsey76zXtE5TMde47oj15MyzjC3Ra,0.538
22qCGQHmgjtaWzoj4uKvyWLxMAN55Sk9JTk7P99jv9hoW6gx,0.537
22TcjBG9USWTDWuAJuSDQqdJV1bZUciSXqCz42WJmhP9EN2H,0.537
24R4rSMwNsPfd5LqG6JWAs7UUrWstCXtDLkMjtupDU92dPV7,0.536
24zKDJdcwjdtHdTkudK9TJqfJrB8oE1PZzj3TUuN5AGWfwye,0.535
24rY9PZn2h4e5nFVXvcbTsNAYRmggwgYojGrj1M511tsy2i7,0.535
24Bz4VdnqkkPBeCpnoe73NwakHoztbPi7tkZZx7GrvRhFgzh,0.535
265g1SeJS3YKwr77obcYEvzTTv7XSDscAnjHAN4mqxZKQ2vR,0.535
21PPUqMVaC4ghMow7EUEYXgqtRs1VBRgSgeKRt8QHn6AAs2f,0.535
zz1nyzm6rjNhTeXXcfmfVAYKpRMxhXU3ypTd5q2vSVZVGgi,0.534
23HJYxVZRNFNcgYp2bx1i429GTdJf3YyiWvevKuwEiBiRnzY,0.534
25s8nfRAYStk4qyPsq2ktEETATsB5H1EhzdaDtkngMT3fMhz,0.534
21A21UkMjZ1Y5kzTdTMee6N2NDpmv4SKoLsD7VpeuERaoEqJ,0.534
24aw48sDo3636Lze8rWvwDHj4wZ1VXCJRSa6sf4yGDPqgAz5,0.534
255gx2KY2kuJkfMxCmhPHbvRvWq3yAzLwE3h8YMU3W7ATX9j,0.533
22xgtF34tKkzKR414SuNhqBYmK5kPuuvwdARMePQPG7kpk4M,0.533
21Lv25hnXUjbf7mLajDuDvdCoHuceBtVkXUcHDfwZUXQ5ytC,0.533
23nN3ozFEfBvtePuEyMpgjZNVqLTdP4atnr7MapkNciVGu2q,0.532
23Yi9JBqN3k4XSpq4cNb2kovKbGg4JDKcSUqa6WkAskkU4Yc,0.532
212NyqRXqwsKRT3EPvGd7rCXt5bCYuumrZbkfRMmTdLdEYvY,0.531
219fzT9ed4rrQdWE1i6ku3LfNLTc5ukp9V6Yp6hE1ooix9pp,0.531
224NSoi6HcgGXwdnebUrxnMGqdRbUnbsCyL735KYWc7pMjkQ,0.53
216zkgZeai5t97tWJ9yG4JnncsvbAwTLs9kveJuN7CBwisNc,0.53
23ND7TK5xJwdpHMJFoKaRyVoWoz9iS6xwcfN18tQNHUzFhzP,0.53
21P3qTZfus7MAkSBVB9Fh4PWr99uVmTyT7x4g1LcHfuMPfG2,0.529
24BXMbWKtCnz2k63hMGMM4mFY4eUnpBdjGn3k9CijKDWG1U7,0.529
22vmHQcuT2r98sdkVw14cRsJT3CS94jNCcZx3uR7Uq9rcKBo,0.528
219Zk4rekvzWxogUwDVYbAkRzPjsCnermsCkXbk3QsbeQgvs,0.528
22ZKdg5RMVYt4wR4yrWSFktZM182jCNS57b7x2mxK5PLkqSZ,0.528
216zN6LnAAMsWBoCfaTzQyYqhuobSJHrk6egGwrKKrViiwq1,0.528
23BwEfTxkjPAywjmroSHnc1aE9ehJ36JJS8h67oRnnJdeRHd,0.528
22jgkviBDnmtpzGDQCW1nCRCQ9fnoacNDG7vyKT84XzM8cgQ,0.527
237228r6dNUqpbUiG9a99DSK6c37B2m76woxYSkQb1BJC4pT,0.527
22xp62nkLQT4h8YSoziJJRGRHqVnMiSgFykVcgft1GsaZPmL,0.526
25TF2Wr5gFxUSZqZ3DDjYHxVnYYN4Xacf7zwmyVGtnPnww8g,0.526
21nstoBCpw6cMNrSp2emu2ru2W4h1ovLqC4fH1vghdZRfJtZ,0.526
22C5QH1fngbgjx35rsff9T2cEBaozQipLq7PxwkyVYAXZpJP,0.526
217Fcquo7rNEGoLSZNtbm2ev9kNd5h4bUaKkrAupzB5PKHvg,0.526
25perWHAk8bHPSfHierQNR9G5UYGKbizZmscUfCDJppCbeMU,0.526
25xNFvGpjTVq4MHrwSU9dZRp4McLKdkHsKDQowvhAVuwbn3p,0.525
26LzaGcknrC4riNNAU9MmX4NYjASWZdbufeku4QkHY5mJL12,0.525
22h1Bn5TLpuQwX6yhZDo1RPc3gth4U8bUyUfBRbxddxHQNyp,0.523
24EcbkuSqq7oGWspG2LujzYJRjiUDgh2E8BAVKdicVYPQvui,0.523
22nGSWnJxUZAvTuucb6xiMbmjwVxdPEPAMhpFX73eViLrXU3,0.522
25ShU3WT8ya9aSCWCViBvRPM4Gp8PrkL7X1GoRwo7LnhesrC,0.522
265MnDi4958VmykArg8kdVpuKS3DjMspiqcsPETRLUTcDC32,0.522
24BR4g39dmxBY5YpEu7GvkLuCqk6YvfLQsnUXKXtGyhrY3HE,0.522
217acSusJL4aQCeY7oTQkCTn8EgmT7y5HBx9RZp4bapZi56x,0.521
24KCY6fWH3wRnwtuCv6qGCPFzpFf69T8ZVDp7duX7ZY4TrFW,0.521
21FJCdjUJHJQtNzHCGe1tBzqvG6EMRMF8YNZMiwySHLbNTMc,0.52
25XjwxbancZBNZhUicibSUrqrGSbCqmuaAnC8hjovrq3643E,0.518
251UvLiGNzPo2hHH14nWL145gznHQDvNUM8QJNjsLJYGPcBx,0.518
25VknwgSLppfxzrGNLVZANDn9YePcC1LUf5ZKZPhMsCYwfpY,0.518
23ZYwfYqgLe2Qt2S132n8xCnLvVYTjqT88uH2vQgme8a6C7E,0.517
234Ck68jEZ4gepC5t6mDArcDnp1zu1SpUW7Jrxtn9QvHRUYc,0.517
22TyZM3gV2oBSXyELREGPcVm2hMLRTMmtgi6s4HVf8tbWB2N,0.517
24mJzkdVFDe9rBNA2B61dY8mfUgY1qix38gv5WLsFtybeb5m,0.517
22LBiXBtCbbaH5XPZD6kcnsV8NXgqjVhVcykgy3qk2epdHYL,0.516
26az46ELem6SQu8vq6JDUZftAVhpGVySoRb6mi6Sus2ZSZfA,0.516
246CQKMKt2rB72jg3aGNvS28qdEDNGjBr9rPcomrdu2GBhiy,0.515
21L6VbQ3ep4fPvZLxFsEfQwQXynQ3zuhzRwt1wMYjXcDh4hS,0.515
25W2nexTaQDryL69dDLaBwysoc8M4tRhT3hup5gswjk3xtR8,0.514
25iyy3kDjGwVZGGFkBa1gKc86djwyugLqtqwzPgLHRRVF7B1,0.514
26K4QfsM1V49DKD9HHqiwUSmp65WsyRcZMHiPLmzbbJ3semf,0.514
24MfJvgytveNVhnaRtE2tkE32hiS2n36mkkU5mupvyfnUULv,0.514
22n5T8t8J7PfhFZV72mS1zJW7uEkWCiKd2NZirixLGqiYNna,0.514
26adxoE6mhqnt8z1KZhN9NpQNpCReQZJ48gNQaFr9GWSJ58L,0.513
zt7nBszxzsvoy59ZjPg63saEt5s33Ttfr6nsSWaEZsxNTqo,0.513
25KgxRKr3tce1mWDp7HkWSW26v2HjGfAuZ4zeWQfBeTasPwD,0.513
22bGG6vyqj2Ejucd4qqw6DwKsfQ45pPxDqcp8nwjhbtzNvV8,0.512
2494xT1E9keyZBQ4V1PzvvjGuMTKZZN4mZRwR1Ao2jh625JP,0.512
21UqBoYNEbyjfhhEZLrXEE5XLQG4ETjF1vETRzCZfmvRqppo,0.512
22CPnSeCo7PtMPkBTosTsuZXHmgRgpghgJmqcabnFgYnd3Yg,0.511
21t1fForkhQcgyvdHW8KDZqHE7QMKxKEabfg1Rh1Qq8moBrm,0.509
22kJicuiy2TpsdoWLZH6BH9TubpNT3iicYVx8wqvwHwYoBHr,0.509
26aoiMTzTcbGuGL4Lk9wRGNDifqtNPdJdbxSAURH4qwn6cTZ,0.508
24KZDA8fAV3ad8V6AUwP3gJeRFpRUVYCVYcrdSMwZqkC9Tat,0.508
24xuxnhkM7Td5Tpq47u1ZyMeuop3aMcuDBXGEVvdE6iucULH,0.505
23bpCL5iqwMnao7ev9XBbERUB4StooSKVh9NyJUdoCQNFwTx,0.505
21FmBR6vm3BBFZkoC696stMKKVastN3qxuZCaZupDpKDvCRw,0.504
25oxmqoCMMe6ubLHFLwLNbycri6jx83sQnsww7WeA9QKDGYy,0.504
25Qw6D2fJ8C7uu9XFcGKCSm63h7eNt1BEXWUSuRrg7T7a4N5,0.504
21jesUGnZZdzGpQBjCa6EGgFdnnf1r4a8VdpCrPdqbMB9HiV,0.503
21kb82Sj2ZWrwRr4bLemgbSKyE5SJCmDnF95PdS3494CVJBU,0.503
23j1JJQEXKXRDnJNuiLdKVdLEyKeErsDy8WbevhiwomQoBX2,0.502
21hnBdWnQWhLUSX7aih7V2adpwUuRBwsXuwB9bYu1H16sYX8,0.5
241q3XwxKDDuz7GJFkqF1Kp4pxPAvy6FAjnfTw3Nfqdyx7Qn,0.5
215MyE6t9uoFHgdocG7y9tq74ppLtjPJkvfZPgLDpA9KJraX,0.5
